dist,elev
18.403891050583873,310
18.41432059205021,310
18.41432059205021,310
18.42475013351665,310
18.435179674982987,310
18.44560921644942,310
18.45603875791576,311
18.466468299382196,311
18.476897840848537,310
18.487327382314874,311
18.49775692378131,311
18.49775692378131,311
18.508186465247743,311
18.518616006714087,311
18.52904554818052,311
18.53947508964686,311
18.549904631113296,310
18.56033417257973,310
18.570763714046073,310
18.581193255512503,310
18.581193255512503,310
18.591622796978847,310
18.602052338445283,310
18.612481879911716,310
18.62291142137806,310
18.633340962844493,311
18.643770504310925,311
18.65420004577727,311
18.664629587243702,311
18.664629587243702,311
18.67505912871004,311
18.68548867017648,311
18.695918211642816,312
18.706347753109256,312
18.71677729457559,312
18.72720683604193,312
18.73763637750837,313
18.7480659189748,314
18.7480659189748,314
18.75849546044114,314
18.768925001907576,315
18.779354543373916,315
18.789784084840353,316
18.800213626306785,316
18.81064316777313,317
18.82107270923956,318
18.831502250705903,319
18.831502250705903,319
18.841931792172335,319
18.852361333638676,318
18.862790875105112,317
18.873220416571453,318
18.88364995803788,317
18.894079499504222,317
18.90450904097066,316
18.90450904097066,316
18.914938582437003,316
18.925368123903436,316
18.935797665369776,315
18.946227206836213,315
18.956656748302645,315
18.967086289768982,314
18.977515831235426,314
18.987945372701855,313
18.998374914168195,313
18.998374914168195,313
19.008804455634536,314
19.019233997100972,313
19.02966353856731,312
19.040093080033746,312
19.040093080033746,312
19.05052262150008,311
19.06095216296652,311
19.071381704432955,311
19.081811245899292,311
19.092240787365636,312
19.10267032883207,312
19.10267032883207,312
19.113099870298413,311
19.12352941176485,311
19.13395895323128,312
19.14438849469772,312
19.154818036164055,312
19.16524757763049,312
19.175677119096928,313
19.186106660563265,313
19.186106660563265,313
19.196536202029694,314
19.20696574349604,314
19.217395284962382,315
19.22782482642882,315
19.238254367895152,316
19.248683909361592,317
19.25911345082803,318
19.26954299229437,319
19.2799725337608,319
19.2799725337608,319
19.29040207522714,320
19.30083161669358,321
19.311261158159915,321
19.321690699626352,322
19.332120241092788,323
19.342549782559125,324
19.35297932402556,325
19.3634088654919,327
19.37383840695824,328
19.37383840695824,328
19.384267948424675,328
19.39469748989102,329
19.40512703135745,330
19.415556572823885,331
19.415556572823885,331
19.42598611429032,332
19.436415655756655,333
19.446845197223094,334
19.446845197223094,334
19.457274738689435,334
19.467704280155775,335
19.47813382162221,336
19.48856336308855,338
19.48856336308855,338
19.49899290455499,339
19.509422446021325,339
19.51985198748776,337
19.51985198748776,337
19.5302815289541,336
19.540711070420535,336
19.551140611886968,334
19.561570153353408,333
19.571999694819745,332
19.582429236286185,331
19.59285877775252,330
19.59285877775252,330
19.60328831921895,330
19.613717860685295,330
19.62414740215173,330
19.634576943618068,329
19.645006485084505,328
19.655436026550845,327
19.66586556801728,326
19.67629510948371,326
19.67629510948371,326
19.686724650950055,325
19.69715419241649,324
19.70758373388283,323
19.718013275349264,323
19.7284428168157,322
19.73887235828204,321
19.74930189974847,320
19.759731441214814,319
19.77016098268125,317
19.77016098268125,317
19.780590524147588,316
19.791020065614024,313
19.80144960708046,312
19.811879148546797,311
19.822308690013234,309
19.832738231479578,306
19.84316777294601,304
19.85359731441235,302
19.85359731441235,302
19.864026855878784,301
19.874456397345124,300
19.88488593881156,300
19.8953154802779,300
19.905745021744337,300
19.91617456321067,300
19.92660410467711,300
19.93703364614345,300
19.947463187609884,300
19.947463187609884,300
19.95789272907622,300
19.96832227054266,300
19.978751812009,300
19.98918135347543,300
19.999610894941775,300
20.010040436408207,300
20.020469977874644,300
20.020469977874644,300
20.030899519340984,300
20.041329060807417,300
20.05175860227376,300
20.06218814374019,300
20.072617685206534,300
20.08304722667297,300
20.09347676813931,300
20.103906309605744,300
20.11433585107218,301
20.11433585107218,301
20.12476539253852,300
20.135194934004957,300
20.145624475471383,300
20.15605401693773,300
20.166483558404163,300
20.176913099870507,300
20.18734264133694,300
20.19777218280328,300
20.19777218280328,300
20.208201724269717,300
20.218631265736057,300
20.22906080720249,300
20.239490348668827,300
20.249919890135267,300
20.2603494316017,300
20.270778973068037,300
20.281208514534477,300
20.281208514534477,300
20.291638056000817,300
20.302067597467246,300
20.312497138933587,300
20.32292668039993,300
20.333356221866364,301
20.343785763332704,302
20.35421530479914,303
20.364644846265573,304
20.364644846265573,304
20.375074387731917,306
20.38550392919835,308
20.395933470664687,310
20.406363012131127,310
20.41679255359756,310
20.4272220950639,310
20.437651636530337,311
20.437651636530337,311
20.448081177996674,311
20.45851071946311,312
20.468940260929447,312
20.479369802395883,312
20.489799343862224,311
20.500228885328657,311
20.510658426794997,311
20.510658426794997,311
20.521087968261433,311
20.531517509727777,311
20.541947051194207,311
20.55237659266055,311
20.562806134126983,311
20.57323567559342,311
20.58366521705976,311
20.58366521705976,311
20.594094758526193,312
20.604524299992537,312
20.61495384145897,312
20.625383382925403,312
20.635812924391743,312
20.646242465858084,312
20.656672007324516,312
20.667101548790857,312
20.667101548790857,312
20.677531090257293,311
20.687960631723634,311
20.69839017319007,311
20.708819714656407,310
20.719249256122843,310
20.72967879758928,310
20.740108339055716,310
20.750537880522053,310
20.76096742198849,310
20.76096742198849,310
20.77139696345483,309
20.781826504921263,309
20.792256046387603,309
20.80268558785404,309
20.81311512932038,308
20.823544670786717,308
20.83397421225315,308
20.844403753719497,308
20.844403753719497,308
20.854833295185927,308
20.865262836652267,308
20.875692378118703,308
20.886121919585136,308
20.896551461051573,308
20.906981002517913,308
20.917410543984342,308
20.92784008545069,308
20.92784008545069,308
20.938269626917123,308
20.948699168383463,308
20.9591287098499,307
20.96955825131624,307
20.979987792782577,306
20.990417334249013,306
21.00084687571545,306
21.011276417181787,305
21.011276417181787,305
21.021705958648223,305
21.03213550011456,305
21.042565041581,305
21.052994583047433,305
21.06342412451377,305
21.07385366598021,305
21.084283207446543,305
21.09471274891298,305
21.09471274891298,305
21.10514229037932,305
21.115571831845756,304
21.126001373312196,304
21.13643091477863,304
21.14686045624497,303
21.15728999771141,303
21.167719539177742,304
21.17814908064418,305
21.17814908064418,305
21.188578622110516,305
21.19900816357686,304
21.209437705043293,306
21.21986724650963,306
21.23029678797607,306
21.240726329442406,306
21.25115587090885,305
21.26158541237528,305
21.26158541237528,305
21.272014953841616,305
21.282444495308056,305
21.29287403677449,305
21.30330357824083,305
21.313733119707265,306
21.3241626611736,306
21.33459220264004,306
21.345021744106376,307
21.345021744106376,307
21.355451285572816,307
21.365880827039152,307
21.376310368505592,307
21.38673990997193,308
21.39716945143837,308
21.407598992904703,309
21.41802853437114,308
21.41802853437114,308
21.428458075837575,309
21.438887617303912,310
21.44931715877035,310
21.459746700236693,310
21.47017624170303,310
21.480605783169462,310
21.491035324635803,311
21.50146486610224,310
21.50146486610224,310
21.511894407568676,310
21.522323949035112,310
21.532753490501445,311
21.532753490501445,311
21.543183031967793,311
21.553612573434226,311
21.56404211490057,311
21.574471656367,311
21.574471656367,311
21.58490119783334,311
21.595330739299776,311
21.595330739299776,311
21.605760280766113,311
21.61618982223255,311
21.61618982223255,311
21.62661936369889,312
21.63704890516532,312
21.64747844663176,312
21.657907988098103,312
21.657907988098103,312
21.668337529564436,312
21.678767071030872,312
21.689196612497213,312
21.69962615396365,312
21.71005569542999,312
21.71005569542999,312
21.720485236896423,313
21.730914778362767,313
21.7413443198292,312
21.751773861295636,312
21.762203402761976,312
21.762203402761976,312
21.77263294422841,312
21.78306248569475,311
21.793492027161182,311
21.80392156862752,311
21.81435111009396,310
21.8247806515603,310
21.8247806515603,310
21.83521019302674,310
21.845639734493073,310
21.85606927595951,311
21.86649881742595,311
21.87692835889228,312
21.87692835889228,312
21.88735790035872,312
21.897787441825056,313
21.908216983291492,314
21.918646524757833,315
21.929076066224173,315
21.93950560769061,315
21.949935149156943,315
21.960364690623383,315
21.960364690623383,315
21.97079423208972,315
21.981223773556156,316
21.991653315022596,316
22.00208285648903,315
22.01251239795537,315
22.02294193942181,314
22.02294193942181,314
22.03337148088824,315
22.04380102235458,314
22.05423056382101,314
22.06466010528736,313
22.075089646753693,314
22.08551918822013,313
22.095948729686462,312
22.095948729686462,312
22.106378271152906,312
22.11680781261934,312
22.127237354085675,312
22.137666895552112,311
22.148096437018552,311
22.158525978484885,311
22.158525978484885,311
22.16895551995123,310
22.179385061417666,310
22.189814602884,310
22.20024414435044,310
22.210673685816875,310
22.221103227283212,310
22.221103227283212,310
22.23153276874965,310
22.241962310215985,310
22.25239185168242,310
22.26282139314876,310
22.273250934615103,310
22.273250934615103,310
22.28368047608154,310
22.294110017547972,310
22.304539559014312,309
22.31496910048075,309
22.31496910048075,309
22.32539864194709,308
22.33582818341352,307
22.346257724879862,306
22.356687266346295,306
22.36711680781273,305
22.377546349279076,305
22.387975890745512,305
22.39840543221194,305
22.39840543221194,305
22.408834973678285,305
22.41926451514472,306
22.42969405661106,306
22.440123598077395,306
22.45055313954383,306
22.460982681010172,307
22.47141222247661,307
22.48184176394295,308
22.48184176394295,308
22.492271305409385,308
22.50270084687572,308
22.51313038834216,308
22.52355992980859,307
22.53398947127503,307
22.544419012741365,307
22.5548485542078,308
22.56527809567414,308
22.56527809567414,308
22.575707637140574,309
22.58613717860692,310
22.596566720073255,309
22.606996261539695,309
22.61742580300603,309
22.62785534447247,310
22.63828488593881,310
22.63828488593881,310
22.64871442740524,310
22.65914396887168,310
22.66957351033802,310
22.680003051804448,310
22.690432593270888,310
22.70086213473723,310
22.71129167620366,310
22.72172121767,310
22.72172121767,310
22.73215075913644,309
22.742580300602775,309
22.75300984206921,309
22.76343938353565,309
22.773868925002088,309
22.78429846646842,309
22.79472800793486,310
22.80515754940119,310
22.80515754940119,310
22.81558709086763,310
22.826016632333975,310
22.836446173800315,310
22.846875715266748,310
22.857305256733085,311
22.857305256733085,311
22.867734798199525,311
22.87816433966596,311
22.888593881132294,311
22.888593881132294,311
22.899023422598734,312
22.909452964065075,312
22.919882505531508,312
22.930312046997848,313
22.940741588464288,313
22.940741588464288,313
22.951171129930717,313
22.961600671397058,312
22.972030212863395,312
22.972030212863395,312
22.98245975432983,312
22.992889295796267,311
22.992889295796267,311
23.003318837262604,312
23.01374837872895,312
23.024177920195385,311
23.034607461661817,311
23.034607461661817,311
23.04503700312816,310
23.055466544594495,310
23.055466544594495,310
23.065896086060928,310
23.076325627527368,310
23.086755168993804,310
23.09718471046014,310
23.09718471046014,310
23.107614251926577,310
23.11804379339291,310
23.128473334859255,310
23.13890287632569,310
23.14933241779203,310
23.14933241779203,310
23.159761959258468,310
23.1701915007249,310
23.18062104219124,310
23.191050583657677,310
23.20148012512411,310
23.21190966659045,310
23.222339208056887,310
23.232768749523323,310
23.24319829098966,310
23.24319829098966,310
23.2536278324561,310
23.264057373922434,310
23.274486915388778,311
23.284916456855218,311
23.295345998321547,311
23.305775539787987,311
23.316205081254324,311
23.32663462272076,312
23.337064164187197,311
23.337064164187197,311
23.347493705653633,311
23.35792324711997,311
23.368352788586407,312
23.37878233005275,312
23.389211871519088,312
23.39964141298552,311
23.41007095445186,311
23.420500495918297,311
23.43093003738473,312
23.43093003738473,312
23.44135957885107,312
23.451789120317503,311
23.462218661783847,311
23.47264820325028,311
23.483077744716624,311
23.493507286183057,311
23.503936827649397,311
23.51436636911583,311
23.51436636911583,311
23.524795910582267,312
23.535225452048607,312
23.545654993515043,311
23.545654993515043,311
23.556084534981377,311
23.56651407644772,311
23.576943617914157,311
23.576943617914157,311
23.587373159380498,311
23.59780270084693,312
23.60823224231337,312
23.60823224231337,312
23.6186617837798,313
23.629091325246236,313
23.63952086671258,312
23.63952086671258,312
23.649950408178913,313
23.66037994964535,312
23.67080949111179,313
23.67080949111179,313
23.681239032578123,312
23.691668574044467,312
23.7020981155109,311
23.7020981155109,311
23.712527656977333,311
23.722957198443677,313
23.733386739910017,312
23.733386739910017,312
23.743816281376457,312
23.754245822842787,313
23.764675364309227,312
23.764675364309227,312
23.775104905775663,312
23.785534447241997,313
23.79596398870834,312
23.806393530174777,312
23.806393530174777,312
23.81682307164111,312
23.82725261310755,311
23.82725261310755,311
23.837682154573987,311
23.848111696040423,310
23.85854123750676,310
23.85854123750676,310
23.8689707789732,310
23.879400320439533,310
23.879400320439533,310
23.88982986190597,310
23.90025940337241,310
23.910688944838743,310
23.92111848630518,310
23.92111848630518,310
23.931548027771523,310
23.941977569237952,310
23.952407110704392,310
23.952407110704392,310
23.962836652170733,310
23.97326619363707,310
23.983695735103502,310
23.983695735103502,310
23.994125276569942,310
24.00455481803628,310
24.014984359502716,310
24.014984359502716,310
24.025413900969056,310
24.035843442435397,310
24.04627298390183,310
24.056702525368262,310
24.056702525368262,310
24.067132066834606,310
24.077561608300943,310
24.08799114976738,309
24.08799114976738,309
24.098420691233816,309
24.108850232700153,309
24.119279774166497,309
24.119279774166497,309
24.129709315632933,309
24.14013885709936,308
24.14013885709936,308
24.1505683985658,308
24.16099794003224,308
24.17142748149858,308
24.18185702296501,308
24.192286564431353,307
24.192286564431353,307
24.20271610589769,307
24.21314564736413,307
24.22357518883046,307
24.2340047302969,306
24.244434271763335,306
24.244434271763335,306
24.25486381322968,307
24.26529335469611,307
24.27572289616245,307
24.28615243762889,307
24.296581979095222,307
24.307011520561662,308
24.3174410620281,307
24.3174410620281,307
24.327870603494432,308
24.338300144960872,309
24.34872968642721,309
24.359159227893553,309
24.369588769359986,309
24.38001831082633,308
24.38001831082633,308
24.390447852292763,307
24.400877393759195,307
24.411306935225536,306
24.421736476691972,304
24.432166018158405,303
24.442595559624746,303
24.45302510109109,302
24.46345464255752,301
24.46345464255752,301
24.473884184023955,301
24.4843137254903,300
24.49474326695673,300
24.49474326695673,300
24.50517280842307,299
24.51560234988941,299
24.52603189135584,299
24.52603189135584,299
24.536461432822183,299
24.54689097428862,297
24.557320515755052,297
24.56775005722149,296
24.56775005722149,296
24.57817959868783,296
24.57817959868783,296
24.588609140154173,295
24.599038681620605,294
24.609468223087035,293
24.61989776455347,293
24.630327306019815,292
24.640756847486156,291
24.640756847486156,291
24.651186388952592,291
24.661615930419025,290
24.672045471885365,290
24.672045471885365,290
24.6824750133518,290
24.69290455481814,290
24.70333409628448,290
24.70333409628448,290
24.713763637750915,290
24.72419317921735,290
24.734622720683785,290
24.74505226215013,290
24.74505226215013,290
24.75548180361656,290
24.7659113450829,290
24.776340886549235,290
24.78677042801567,290
24.78677042801567,290
24.797199969482016,290
24.807629510948452,290
24.81805905241479,290
24.81805905241479,290
24.828488593881225,290
24.83891813534756,290
24.849347676814,290
24.849347676814,290
24.859777218280435,290
24.870206759746775,290
24.880636301213116,290
24.89106584267955,290
24.90149538414589,290
24.911924925612325,290
24.922354467078662,290
24.922354467078662,290
24.9327840085451,290
24.943213550011535,290
24.953643091477872,290
24.96407263294431,290
24.974502174410652,290
24.98493171587708,290
24.98493171587708,290
24.99536125734352,290
25.005790798809866,291
25.01622034027629,291
25.026649881742635,291
25.037079423208972,291
25.04750896467541,291
25.05793850614175,291
25.05793850614175,291
25.068368047608185,291
25.07879758907453,291
25.08922713054096,290
25.09965667200739,291
25.110086213473828,290
25.12051575494017,289
25.1309452964066,289
25.141374837872945,288
25.151804379339374,288
25.151804379339374,288
25.16223392080572,288
25.172663462272062,288
25.18309300373849,288
25.193522545204832,286
25.203952086671272,286
25.214381628137605,285
25.224811169604045,283
25.23524071107048,282
25.23524071107048,282
25.245670252536815,281
25.256099794003255,282
25.26652933546969,281
25.276958876936025,280
25.287388418402465,280
25.2978179598688,280
25.30824750133524,280
25.31867704280158,280
25.329106584268015,280
25.329106584268015,280
25.339536125734448,280
25.349965667200788,280
25.360395208667228,280
25.370824750133657,280
25.3812542916,280
25.39168383306644,280
25.40211337453277,280
25.412542915999115,280
25.422972457465548,280
25.422972457465548,280
25.433401998931892,280
25.443831540398325,280
25.45426108186466,280
25.4646906233311,280
25.475120164797435,280
25.485549706263875,280
25.49597924773031,280
25.506408789196744,280
25.516838330663084,280
25.516838330663084,280
25.52726787212952,280
25.537697413595858,280
25.548126955062298,280
25.55855649652863,280
25.56898603799497,280
25.579415579461408,280
25.589845120927748,280
25.60027466239418,280
25.60027466239418,280
25.610704203860525,280
25.62113374532695,280
25.62113374532695,280
25.63156328679339,280
25.641992828259735,279
25.652422369726164,278
25.652422369726164,278
25.662851911192508,278
25.673281452658944,278
25.68371099412528,277
25.68371099412528,277
25.69414053559172,277
25.704570077058055,277
25.71499961852449,276
25.725429159990835,277
25.725429159990835,277
25.735858701457264,277
25.746288242923608,277
25.756717784390045,278
25.76714732585647,279
25.777576867322814,279
25.788006408789258,279
25.79843595025559,279
25.80886549172193,279
25.80886549172193,279
25.819295033188364,279
25.829724574654705,279
25.840154116121145,279
25.850583657587578,279
25.86101319905391,279
25.87144274052035,279
25.87144274052035,279
25.88187228198679,279
25.89230182345322,278
25.902731364919564,277
25.9131609063859,278
25.923590447852337,276
25.93401998931867,275
25.93401998931867,275
25.94444953078511,275
25.954879072251547,274
25.965308613717887,274
25.965308613717887,274
25.975738155184324,273
25.975738155184324,273
25.986167696650664,272
25.996597238117097,272
26.00702677958344,272
26.00702677958344,272
26.01745632104987,273
26.02788586251631,273
26.038315403982647,273
26.04874494544908,274
26.05917448691542,274
26.069604028381857,275
26.0800335698482,275
26.0800335698482,275
26.09046311131463,276
26.100892652780978,277
26.11132219424741,277
26.12175173571384,277
26.132181277180184,277
26.14261081864662,277
26.14261081864662,277
26.153040360112954,277
26.163469901579393,277
26.17389944304583,277
26.184328984512167,277
26.194758525978603,276
26.205188067444936,276
26.205188067444936,276
26.215617608911376,276
26.226047150377717,275
26.236476691844157,275
26.236476691844157,275
26.246906233310582,275
26.257335774776926,274
26.267765316243267,273
26.2781948577097,273
26.28862439917604,273
26.299053940642477,272
26.30948348210882,272
26.319913023575253,272
26.330342565041686,272
26.330342565041686,272
26.34077210650803,272
26.351201647974463,272
26.361631189440804,272
26.37206073090724,272
26.382490272373673,272
26.392919813840106,272
26.40334935530645,272
26.41377889677288,272
26.424208438239223,272
26.424208438239223,272
26.434637979705563,272
26.445067521171996,272
26.455497062638337,272
26.465926604104776,272
26.47635614557121,272
26.486785687037543,272
26.486785687037543,272
26.497215228503883,272
26.50764476997032,272
26.518074311436756,272
26.528503852903093,273
26.53893339436953,272
26.54936293583597,273
26.559792477302302,273
26.559792477302302,273
26.57022201876874,273
26.580651560235083,273
26.591081101701423,273
26.601510643167856,273
26.611940184634193,274
26.622369726100633,274
26.622369726100633,274
26.632799267567066,274
26.643228809033403,274
26.653658350499843,274
26.664087891966183,274
26.67451743343262,274
26.67451743343262,274
26.684946974898956,274
26.695376516365393,274
26.70580605783183,274
26.71623559929817,274
26.72666514076461,274
26.73709468223094,274
26.747524223697283,273
26.757953765163712,273
26.757953765163712,273
26.768383306630053,273
26.778812848096493,273
26.78924238956293,273
26.799671931029263,273
26.810101472495703,273
26.82053101396214,273
26.830960555428568,273
26.841390096894912,273
26.841390096894912,273
26.85181963836135,273
26.862249179827685,273
26.872678721294022,273
26.88310826276046,273
26.893537804226803,273
26.90396734569324,273
26.91439688715967,273
26.92482642862601,273
26.92482642862601,273
26.93525597009245,273
26.945685511558786,273
26.95611505302513,273
26.96654459449156,274
26.96654459449156,274
26.976974135957995,274
26.98740367742434,274
26.99783321889077,274
27.008262760357205,274
27.01869230182355,274
27.01869230182355,274
27.02912184328998,274
27.03955138475632,275
27.04998092622276,275
27.060410467689096,275
27.07084000915544,275
27.08126955062187,275
27.08126955062187,275
27.091699092088213,275
27.10212863355465,275
27.11255817502108,275
27.11255817502108,275
27.122987716487515,275
27.13341725795386,275
27.143846799420295,275
27.154276340886632,275
27.154276340886632,275
27.16470588235307,275
27.175135423819405,275
27.18556496528584,275
27.19599450675218,275
27.206424048218615,275
27.21685358968505,276
27.21685358968505,276
27.227283131151395,276
27.237712672617825,276
27.237712672617825,276
27.24814221408417,276
27.258571755550605,276
27.269001297016946,276
27.27943083848338,276
27.289860379949715,276
27.289860379949715,276
27.30028992141615,276
27.310719462882496,276
27.321149004348925,276
27.321149004348925,276
27.33157854581536,275
27.3420080872818,276
27.352437628748135,276
27.36286717021457,276
27.373296711680915,275
27.383726253147344,275
27.383726253147344,275
27.394155794613688,275
27.404585336080025,275
27.41501487754646,275
27.4254444190128,275
27.435873960479235,275
27.44630350194567,275
27.456733043412015,275
27.467162584878444,274
27.467162584878444,274
27.47759212634488,274
27.488021667811225,274
27.49845120927756,274
27.50888075074399,274
27.519310292210335,274
27.52973983367677,274
27.540169375143208,274
27.550598916609545,274
27.550598916609545,274
27.56102845807598,274
27.571457999542325,274
27.581887541008665,273
27.581887541008665,273
27.5923170824751,273
27.602746623941535,273
27.613176165407964,274
27.623605706874308,274
27.634035248340744,274
27.64446478980718,274
27.65489433127352,274
27.66532387273986,274
27.66532387273986,274
27.67575341420629,274
27.686182955672727,274
27.69661249713907,274
27.7070420386055,274
27.717471580071845,274
27.72790112153818,274
27.73833066300461,274
27.748760204471058,274
27.748760204471058,274
27.759189745937384,274
27.759189745937384,274
27.769619287403735,274
27.780048828870164,274
27.790478370336594,274
27.800907911803037,274
27.811337453269378,274
27.82176699473572,274
27.832196536202147,274
27.84262607766849,274
27.853055619134928,275
27.863485160601357,275
27.863485160601357,275
27.8739147020677,275
27.88434424353404,275
27.89477378500048,275
27.90520332646691,276
27.915632867933247,276
27.92606240939969,276
27.93649195086612,276
27.93649195086612,276
27.946921492332464,276
27.9573510337989,276
27.96778057526523,276
27.97821011673167,276
27.98863965819811,277
27.99906919966444,277
27.99906919966444,277
28.009498741130884,277
28.01992828259722,277
28.030357824063557,278
28.030357824063557,278
28.040787365529994,278
28.05121690699643,279
28.061646448462767,279
28.072075989929203,279
28.072075989929203,279
28.082505531395547,279
28.092935072861884,280
28.10336461432832,280
28.10336461432832,280
28.113794155794658,280
28.113794155794658,280
28.1242236972611,281
28.13465323872753,281
28.145082780193867,281
28.15551232166031,281
28.16594186312664,281
28.16594186312664,281
28.16594186312664,281
28.176371404593077,281
28.186800946059417,281
28.19723048752585,282
28.20766002899219,282
28.21808957045863,282
28.228519111924967,282
28.228519111924967,282
28.238948653391404,282
28.24937819485784,282
28.25980773632427,284
28.270237277790613,283
28.270237277790613,283
28.28066681925705,283
28.291096360723387,283
28.301525902189823,284
28.31195544365616,285
28.322384985122504,286
28.322384985122504,286
28.33281452658894,285
28.343244068055277,286
28.353673609521714,287
28.36410315098815,287
28.37453269245458,287
28.384962233921016,288
28.39539177538736,288
28.39539177538736,288
28.405821316853796,288
28.416250858320133,289
28.42668039978647,289
28.437109941252903,289
28.44753948271925,289
28.45796902418568,290
28.468398565652123,290
28.47882810711846,290
28.47882810711846,290
28.489257648584797,290
28.499687190051233,290
28.51011673151757,290
28.51011673151757,290
28.520546272984006,289
28.530975814450443,288
28.54140535591678,287
28.54140535591678,287
28.551834897383216,286
28.551834897383216,286
28.56226443884956,285
28.572693980315996,284
28.572693980315996,284
28.572693980315996,284
28.583123521782333,282
28.583123521782333,282
28.59355306324877,281
28.603982604715107,280
28.61441214618145,280
28.62484168764788,280
28.62484168764788,280
28.635271229114316,280
28.64570077058066,280
28.64570077058066,280
28.656130312047097,280
28.666559853513434,280
28.67698939497987,280
28.67698939497987,280
28.687418936446303,280
28.697848477912643,280
28.697848477912643,280
28.70827801937908,280
28.718707560845417,280
28.729137102311853,280
28.729137102311853,280
28.73956664377829,280
28.749996185244623,280
28.76042572671097,280
28.76042572671097,280
28.770855268177407,280
28.770855268177407,280
28.781284809643743,280
28.79171435111018,281
28.802143892576616,281
28.812573434042953,281
28.812573434042953,281
28.82300297550939,280
28.82300297550939,280
28.833432516975822,280
28.843862058442163,280
28.843862058442163,280
28.8542915999086,280
28.864721141375036,280
28.875150682841372,280
28.88558022430781,280
28.896009765774146,280
28.906439307240586,280
28.906439307240586,280
28.91686884870693,280
28.927298390173263,280
28.9377279316397,280
28.948157473106036,280
28.958587014572473,279
28.96901655603891,278
28.979446097505345,277
28.979446097505345,277
28.98987563897168,277
29.00030518043812,277
29.010734721904463,275
29.0211642633708,274
29.031593804837236,274
29.042023346303573,275
29.042023346303573,275
29.05245288777001,273
29.06288242923645,274
29.073311970702783,275
29.08374151216922,277
29.094171053635563,278
29.094171053635563,278
29.104600595101992,279
29.104600595101992,279
29.11503013656843,279
29.125459678034773,279
29.1358892195012,279
29.1358892195012,279
29.146318760967542,278
29.156748302433986,279
29.156748302433986,279
29.16717784390032,279
29.177607385366755,280
29.188036926833192,280
29.188036926833192,280
29.19846646829953,280
29.20889600976596,280
29.219325551232306,281
29.219325551232306,281
29.22975509269874,280
29.24018463416508,280
29.25061417563151,280
29.261043717097948,280
29.261043717097948,280
29.271473258564292,281
29.28190280003063,282
29.292332341497065,283
29.3027618829635,283
29.31319142442983,284
29.31319142442983,284
29.323620965896183,284
29.334050507362612,285
29.34448004882905,285
29.34448004882905,285
29.354909590295385,286
29.36533913176173,286
29.37576867322817,287
29.37576867322817,287
29.3861982146946,288
29.39662775616104,288
29.39662775616104,288
29.407057297627368,289
29.417486839093712,289
29.42791638056015,290
29.438345922026492,290
29.438345922026492,290
29.44877546349292,290
29.45920500495935,290
29.469634546425706,290
29.469634546425706,290
29.48006408789214,290
29.490493629358475,290
29.500923170824905,290
29.500923170824905,290
29.51135271229124,290
29.521782253757685,290
29.521782253757685,290
29.53221179522412,290
29.54264133669046,291
29.553070878156895,292
29.553070878156895,292
29.56350041962323,293
29.57392996108966,295
29.584359502556104,296
29.59478904402245,298
29.60521858548888,299
29.615648126955215,300
29.626077668421654,301
29.626077668421654,301
29.636507209887995,301
29.646936751354332,303
29.65736629282076,305
29.667795834287197,307
29.67822537575355,309
29.688654917219974,309
29.699084458686418,310
29.70951400015275,310
29.70951400015275,310
29.71994354161918,310
29.73037308308553,310
29.740802624551968,310
29.751232166018305,310
29.76166170748464,310
29.77209124895107,310
29.78252079041751,310
29.78252079041751,310
29.79295033188386,310
29.803379873350288,311
29.803379873350288,311
29.813809414816717,310
29.82423895628306,310
29.82423895628306,310
29.834668497749504,310
29.84509803921584,310
29.85552758068228,310
29.85552758068228,310
29.865957122148608,310
29.876386663615044,310
29.876386663615044,310
29.886816205081487,310
29.897245746547824,310
29.90767528801426,311
29.91810482948069,313
29.91810482948069,313
29.928534370947027,314
29.938963912413463,315
29.949393453879814,315
29.959822995346144,316
29.97025253681258,317
29.97025253681258,317
29.980682078278917,318
29.99111161974536,318
30.001541161211797,319
30.011970702678127,320
30.02240024414447,320
30.032829785610907,320
30.04325932707725,320
30.05368886854368,320
30.05368886854368,320
30.064118410010117,320
30.074547951476543,320
30.08497749294289,319
30.09540703440923,320
30.10583657587567,318
30.116266117342008,317
30.126695658808437,315
30.137125200274873,316
30.147554741741224,313
30.147554741741224,313
30.157984283207657,311
30.16841382467409,312
30.178843366140427,310
30.189272907606863,308
30.199702449073207,306
30.210131990539537,307
30.220561532005977,304
30.23099107347241,302
30.23099107347241,302
30.241420614938747,301
30.25185015640519,303
30.262279697871627,302
30.272709239337964,301
30.2831387808043,302
30.293568322270744,302
30.30399786373708,302
30.31442740520351,302
30.324856946669943,303
30.324856946669943,303
30.335286488136283,303
30.34571602960272,303
30.356145571069064,304
30.3665751125354,304
30.377004654001837,304
30.387434195468273,304
30.397863736934703,305
30.408293278401047,304
30.408293278401047,304
30.418722819867483,304
30.42915236133382,304
30.439581902800164,304
30.4500114442666,303
30.460440985732937,302
30.460440985732937,302
30.470870527199377,301
30.481300068665803,302
30.491729610132147,301
30.50215915159859,300
30.51258869306502,300
30.51258869306502,300
30.523018234531357,300
30.533447775997793,299
30.54387731746413,298
30.554306858930573,297
30.56473640039701,298
30.57516594186334,297
30.57516594186334,297
30.585595483329776,296
30.596025024796113,295
30.60645456626255,294
30.616884107728893,293
30.62731364919533,292
30.63774319066176,291
